split,date,pc1,pc2,pc3,pca_regime,z1,z2,z3,ae_regime
train,2005-03-20,-1.241909,-5.7999353,-6.715921,1,0.2974466,2.9961298,-1.8027229,3
train,2005-03-27,-1.0135994,-5.770772,-6.6152787,1,-0.011890704,2.9179008,-1.6382527,3
train,2005-04-03,-0.790264,-5.730008,-6.4760985,1,-0.2561664,2.837557,-1.7177387,3
train,2005-04-10,-0.5705099,-5.689874,-6.358298,1,-0.22096436,2.7841969,-2.0309348,3
train,2005-04-17,-0.36738795,-5.6543126,-6.268726,1,-0.33894604,2.6079116,-1.8876499,3
train,2005-04-24,-0.17316478,-5.6101274,-6.176686,1,-0.45445284,2.7678246,-2.0154095,3
train,2005-05-01,0.015714828,-5.5759153,-6.0522003,1,-0.5465512,2.5247774,-2.246277,3
train,2005-05-08,0.18076551,-5.509806,-5.953052,1,-0.4885716,2.454354,-2.3884065,3
train,2005-05-15,0.3754611,-5.462252,-5.9340196,2,-0.5566267,2.4274004,-2.15887,3
train,2005-05-22,0.5432061,-5.428564,-5.9953713,2,-0.5802176,2.4823248,-2.6417515,3
train,2005-05-29,0.6919675,-5.3987045,-6.0252566,2,-0.9046278,2.3149178,-2.8201187,3
train,2005-06-05,0.84953535,-5.3791504,-6.037886,2,-0.7976564,2.3388298,-2.728643,3
train,2005-06-12,1.0131714,-5.3610463,-6.0650406,2,-0.9077594,2.4114707,-3.030057,3
train,2005-06-19,1.1669073,-5.345108,-6.05337,2,-0.99324083,2.375059,-3.2300084,3
train,2005-06-26,1.3174083,-5.3218675,-6.0009747,2,-1.1169525,2.1309593,-3.1376925,3
train,2005-07-03,1.4685366,-5.288578,-6.0355153,2,-0.99733174,2.2599618,-3.2875452,3
train,2005-07-10,1.6097567,-5.2829967,-6.1343036,2,-1.09356,2.240593,-3.1425328,3
train,2005-07-17,1.7501605,-5.2549715,-6.151715,2,-1.184985,2.1532032,-3.17765,3
train,2005-07-24,1.9019191,-5.234389,-6.16929,2,-1.2398067,2.1001403,-3.2195091,3
train,2005-07-31,2.0489402,-5.2025394,-6.1765647,2,-1.335792,2.1213176,-3.3138273,3
train,2005-08-07,2.1658719,-5.13122,-6.1662173,2,-1.3445581,2.1310313,-3.481473,3
train,2005-08-14,2.289847,-5.0435743,-6.1381803,2,-1.3684651,2.0372674,-3.585185,3
train,2005-08-21,2.400653,-4.9896746,-6.1063094,2,-1.3959929,1.9281316,-3.4369245,3
train,2005-08-28,2.4901705,-4.9318266,-6.087006,2,-1.3521377,2.0354602,-3.738067,3
train,2005-09-04,2.5460618,-4.8629932,-6.0710945,2,-1.4254655,1.8466072,-3.641567,3
train,2005-09-11,2.6394398,-4.854182,-6.086257,2,-1.3441397,1.9227228,-3.6695032,3
train,2005-09-18,2.6646652,-4.8512826,-5.9953003,2,-1.4216567,1.8868647,-3.8556156,3
train,2005-09-25,2.6766505,-4.8621407,-5.9172716,2,-1.3485998,1.9519663,-4.000242,3
train,2005-10-02,2.7069268,-4.8199673,-5.8108015,2,-1.3916888,1.8048084,-3.9559135,3
train,2005-10-09,2.7430973,-4.77723,-5.691344,2,-1.3376765,1.7794085,-4.041323,3
train,2005-10-16,2.884776,-4.7576656,-5.656491,2,-1.3488522,1.7423537,-4.0951343,3
train,2005-10-23,3.0098248,-4.7065015,-5.5652437,2,-1.3117503,1.733382,-4.210421,3
train,2005-10-30,3.141313,-4.646141,-5.493855,2,-1.3921723,1.6703289,-4.03234,3
train,2005-11-06,3.259354,-4.5785236,-5.408356,2,-1.5075574,1.6598058,-4.236021,3
train,2005-11-13,3.4027686,-4.549898,-5.32608,2,-1.5489451,1.6373246,-4.3534837,3
train,2005-11-20,3.508647,-4.472695,-5.1859355,2,-1.6024548,1.6383,-4.3618813,3
train,2005-11-27,3.6251507,-4.40639,-5.0666137,2,-1.6328824,1.5140982,-4.2661905,3
train,2005-12-04,3.7428637,-4.346577,-4.954663,2,-1.5518001,1.5581741,-4.532092,3
train,2005-12-11,3.847425,-4.285054,-4.8426614,2,-1.5624046,1.5369349,-4.5007467,3
train,2005-12-18,3.9702492,-4.18632,-4.7407646,2,-1.6198827,1.417115,-4.453313,3
train,2005-12-25,4.1135106,-4.1337996,-4.696384,2,-1.6342361,1.4437621,-4.649113,3
train,2006-01-01,4.173792,-4.0253325,-4.6109734,2,-1.5536019,1.5189941,-4.7080674,3
train,2006-01-08,4.289337,-3.9603114,-4.5273976,2,-1.5605013,1.4398582,-4.7692347,3
train,2006-01-15,4.4236903,-3.9358172,-4.4673357,2,-1.6416811,1.4195817,-4.940932,3
train,2006-01-22,4.511024,-3.8804839,-4.3880663,2,-1.5295104,1.5323899,-5.1568437,3
train,2006-01-29,4.595668,-3.8162766,-4.3111906,2,-1.5277106,1.4573545,-5.3524165,3
train,2006-02-05,4.6966805,-3.7769756,-4.241283,2,-1.502111,1.4772246,-5.512697,3
train,2006-02-12,4.8285937,-3.7384627,-4.148714,2,-1.5187504,1.4804156,-5.6391597,3
train,2006-02-19,4.9367657,-3.6978204,-4.064242,2,-1.4029518,1.6581228,-5.909596,3
train,2006-02-26,5.052592,-3.6796587,-3.986413,2,-1.5067426,1.7041128,-6.109264,3
train,2006-03-05,5.174148,-3.6436958,-3.8679612,2,-1.5247141,1.6848569,-6.273055,3
train,2006-03-12,5.2867064,-3.594821,-3.7566545,2,-1.39106,1.7629175,-6.5283356,3
train,2006-03-19,5.4138923,-3.5616236,-3.7408953,2,-1.4306432,1.7997692,-6.8988166,3
train,2006-03-26,5.552833,-3.5596738,-3.7064066,2,-1.3946764,1.9399695,-7.0317554,3
train,2006-04-02,5.659676,-3.5446413,-3.659117,2,-1.4008338,1.7837152,-7.1308494,3
train,2006-04-09,5.794207,-3.5452404,-3.6495159,2,-1.3684113,1.8798428,-7.373462,3
train,2006-04-16,5.9078107,-3.5578718,-3.6411781,2,-1.2765483,1.8876181,-7.527914,3
train,2006-04-23,6.013784,-3.576889,-3.6472,2,-1.4413981,1.9374413,-7.632061,3
train,2006-04-30,6.1050563,-3.5879564,-3.624959,2,-1.4093359,2.1234674,-7.900329,3
train,2006-05-07,6.170209,-3.5845442,-3.58285,2,-1.333754,2.0689712,-8.1762495,3
train,2006-05-14,6.2251296,-3.5550137,-3.514629,2,-1.2373877,2.088512,-8.430372,3
train,2006-05-21,6.332969,-3.4892626,-3.3798485,2,-1.133438,2.0031054,-8.411153,3
train,2006-05-28,6.399018,-3.402038,-3.2711635,2,-1.023411,1.9873419,-8.688946,3
train,2006-06-04,6.4837575,-3.317115,-3.1615834,2,-1.0865573,2.069329,-8.884414,3
train,2006-06-11,6.5927696,-3.2515552,-3.0423899,2,-1.1226457,1.9733918,-8.902438,3
train,2006-06-18,6.682427,-3.138551,-2.8842392,2,-1.0799881,2.082865,-9.133549,3
train,2006-06-25,6.7802634,-3.0037959,-2.7374842,2,-0.9897324,2.162243,-9.446135,3
train,2006-07-02,6.9214487,-2.9295218,-2.5662308,2,-1.0358065,2.1054168,-9.734855,3
train,2006-07-09,7.0070486,-2.7776213,-2.3879416,2,-1.0242454,2.0017414,-9.90881,3
train,2006-07-16,7.0651293,-2.6080463,-2.219677,2,-0.9476377,1.9403944,-10.417951,3
train,2006-07-23,7.2045074,-2.4974184,-2.0946226,2,-0.8313482,1.962517,-10.303878,3
train,2006-07-30,7.291632,-2.3783152,-1.9771893,2,-0.8151288,1.7227836,-10.163535,3
train,2006-08-06,7.396498,-2.3046095,-1.889019,2,-0.76752853,1.8518817,-10.402573,3
train,2006-08-13,7.490375,-2.2336102,-1.7930176,2,-0.6980611,1.7140739,-10.449006,3
train,2006-08-20,7.5742316,-2.097136,-1.6599898,2,-0.7284683,1.7037446,-10.381592,3
train,2006-08-27,7.6455183,-1.9607116,-1.5064387,2,-0.71851647,1.6808703,-10.5238285,3
train,2006-09-03,7.735038,-1.8482146,-1.3757175,2,-0.6101508,1.5585284,-10.521608,3
train,2006-09-10,7.8140492,-1.7459389,-1.2401247,2,-0.7427943,1.440623,-10.327326,3
train,2006-09-17,7.9224133,-1.6315423,-1.1520209,2,-0.705544,1.4095285,-10.734187,3
train,2006-09-24,7.997887,-1.5295029,-1.0679084,2,-0.8107184,1.4388549,-10.4632015,3
train,2006-10-01,8.035886,-1.4153816,-0.9832109,2,-0.81474197,1.4267538,-10.697295,3
train,2006-10-08,8.089702,-1.3470486,-0.8897233,2,-0.74846137,1.4919782,-10.698453,3
train,2006-10-15,8.131961,-1.3308903,-0.804785,2,-0.783906,1.7340889,-10.988706,3
train,2006-10-22,8.177312,-1.2845682,-0.6940733,2,-0.76112187,1.6495862,-11.160564,3
train,2006-10-29,8.222785,-1.2498759,-0.59730947,2,-0.7333925,1.7627409,-11.478141,3
train,2006-11-05,8.255645,-1.2142408,-0.48412576,2,-0.5199214,1.5722742,-11.390571,3
train,2006-11-12,8.341895,-1.2234546,-0.4243246,2,-0.62963045,1.7658322,-11.668903,3
train,2006-11-19,8.39779,-1.3080946,-0.40016624,2,-0.4997106,1.6527221,-11.570169,3
train,2006-11-26,8.42858,-1.3542496,-0.29208294,2,-0.5680543,1.672205,-11.673784,3
train,2006-12-03,8.444734,-1.3956314,-0.19469795,2,-0.50445557,1.6834886,-11.935557,3
train,2006-12-10,8.483096,-1.4712448,-0.15771952,2,-0.47784638,1.5988677,-11.749055,3
train,2006-12-17,8.504658,-1.5899421,-0.12010285,2,-0.48181674,1.7795601,-12.094815,3
train,2006-12-24,8.516743,-1.7070838,-0.072627276,2,-0.46634868,1.860966,-12.134589,3
train,2006-12-31,8.535474,-1.7883965,0.008014351,2,-0.36860687,1.7600873,-12.266591,3
train,2007-01-07,8.554443,-1.8810806,0.06803116,2,-0.3995244,1.808882,-12.240521,3
train,2007-01-14,8.57161,-1.9975325,0.0651944,2,-0.42253435,1.9550042,-12.396821,3
train,2007-01-21,8.656978,-2.166578,0.13997218,2,-0.378112,2.0943396,-12.342419,3
train,2007-01-28,8.704888,-2.2829063,0.2984186,2,-0.43728212,1.9163904,-12.457668,3
train,2007-02-04,8.772742,-2.3969097,0.4039462,2,-0.4078131,2.028505,-12.573214,3
train,2007-02-11,8.823147,-2.5338445,0.51444185,2,-0.4654492,2.0102582,-12.597465,3
train,2007-02-18,8.861942,-2.654656,0.59527135,2,-0.35754412,1.9242351,-12.58296,3
train,2007-02-25,8.906928,-2.794581,0.6514615,2,-0.3227746,1.8692567,-12.537392,3
train,2007-03-04,8.873998,-2.891664,0.83973026,2,-0.25322136,1.8239772,-12.488603,3
train,2007-03-11,8.860619,-2.9990149,0.9236355,2,-0.2606778,1.8562274,-12.597976,3
train,2007-03-18,8.752337,-3.0720038,1.1310058,2,-0.18729809,1.8297124,-12.453751,3
train,2007-03-25,8.69847,-3.1629698,1.2904384,2,-0.22365291,1.8120606,-12.3801,3
train,2007-04-01,8.624356,-3.2257261,1.5367765,2,-0.22521211,1.8308864,-12.488961,3
train,2007-04-08,8.544625,-3.2941616,1.7228131,2,-0.018603131,1.662494,-12.371489,3
train,2007-04-15,8.431649,-3.3324287,1.9277606,2,-0.13559438,1.7233276,-12.449213,3
train,2007-04-22,8.306796,-3.3764787,2.131483,2,0.107151106,1.5361779,-12.183999,3
train,2007-04-29,8.217159,-3.4421334,2.3321905,2,-0.026239071,1.603015,-12.354488,3
train,2007-05-06,8.121608,-3.5269752,2.5051718,2,0.15550785,1.4918747,-12.189475,3
train,2007-05-13,8.029305,-3.6029367,2.6953084,2,0.08541321,1.7437725,-12.028757,3
train,2007-05-20,7.9337325,-3.6819522,2.7973938,2,0.2188276,1.6318064,-12.138542,3
train,2007-05-27,7.856665,-3.7444916,2.901585,2,0.22550581,1.7238603,-12.081585,3
train,2007-06-03,7.806895,-3.8281813,2.9588292,2,0.24055171,1.734766,-12.207938,3
train,2007-06-10,7.7006288,-3.8747454,3.1317425,2,0.2452575,1.6965404,-11.97048,3
train,2007-06-17,7.578585,-3.90597,3.2940562,2,0.37731495,1.540137,-11.924493,3
train,2007-06-24,7.4687057,-3.9479904,3.4586587,2,0.31065345,1.4621747,-11.712899,3
train,2007-07-01,7.3219585,-3.9495554,3.6238284,2,0.5162692,1.3937993,-11.710086,3
train,2007-07-08,7.2102857,-3.9830818,3.7209268,2,0.37082943,1.4747813,-11.37264,3
train,2007-07-15,7.1171494,-3.9995103,3.9043365,2,0.46610796,1.4760289,-11.56504,3
train,2007-07-22,6.973417,-3.982956,3.9615107,2,0.4212072,1.417654,-11.368066,3
train,2007-07-29,6.7733784,-3.949325,4.1525693,2,0.5562862,1.4109492,-11.285563,3
train,2007-08-05,6.520555,-3.8877726,4.329469,2,0.44286266,1.2560368,-10.914218,3
train,2007-08-12,6.248052,-3.8069897,4.531738,2,0.8035681,1.2626493,-11.236388,3
train,2007-08-19,5.903638,-3.7833548,4.78416,2,0.89988554,1.0701704,-11.044184,3
train,2007-08-26,5.6236978,-3.7576327,4.954252,2,1.0059363,1.0539482,-10.981662,3
train,2007-09-02,5.4442763,-3.7987494,5.060392,2,1.0621343,1.0474923,-10.754386,3
train,2007-09-09,5.166657,-3.7986448,5.2793794,2,1.2123635,0.9067207,-10.803038,3
train,2007-09-16,4.9433813,-3.7867026,5.4851017,2,1.2239949,0.9195213,-10.638562,3
train,2007-09-23,4.6567063,-3.759864,5.7195,2,1.3005203,0.9699208,-10.707704,3
train,2007-09-30,4.4442105,-3.7736878,5.8875327,2,1.2893537,0.8728687,-10.398423,3
train,2007-10-07,4.204198,-3.7662914,6.087546,2,1.4067502,0.8685904,-10.313641,3
train,2007-10-14,4.0073934,-3.7611685,6.21423,2,1.4504061,0.736393,-10.143428,3
train,2007-10-21,3.753951,-3.708671,6.4790554,2,1.6281358,0.7669612,-10.316662,3
train,2007-10-28,3.4942489,-3.6351318,6.663258,2,1.6498805,0.70589703,-10.156999,3
train,2007-11-04,3.215481,-3.5646029,6.9000525,2,1.7519438,0.6719086,-10.245138,3
train,2007-11-11,2.8707438,-3.4854286,7.152268,2,1.8835107,0.49798697,-10.029705,3
train,2007-11-18,2.4976666,-3.365636,7.4202785,2,2.015495,0.32481074,-9.721226,3
train,2007-11-25,2.0774984,-3.2471502,7.717514,2,2.2111323,0.0707857,-9.631964,3
train,2007-12-02,1.6204078,-3.096194,8.085771,2,2.324521,-0.04179579,-9.376748,3
train,2007-12-09,1.2362115,-3.025629,8.343655,2,2.3699348,-0.111590095,-9.252324,3
train,2007-12-16,0.8059042,-2.88657,8.715987,2,2.5961463,-0.1966516,-9.225003,3
train,2007-12-23,0.40337646,-2.7661443,8.987223,2,2.6454444,-0.2934007,-8.806826,3
train,2007-12-30,-0.00082206354,-2.6462471,9.316523,2,2.8802238,-0.5032462,-8.838047,3
train,2008-01-06,-0.5092385,-2.4609303,9.724827,2,2.9951012,-0.6191088,-8.734659,3
train,2008-01-13,-1.0431947,-2.2588298,10.024364,2,3.1036565,-0.73960763,-8.613971,3
train,2008-01-20,-1.5945616,-2.0557022,10.357727,2,3.2142441,-0.9676816,-8.246426,3
train,2008-01-27,-2.1037996,-1.8907462,10.627379,2,3.4815779,-1.0490365,-8.240302,3
train,2008-02-03,-2.568879,-1.7679156,10.812071,2,3.5809138,-1.1854627,-7.608095,3
train,2008-02-10,-3.0504432,-1.6472777,11.068575,2,3.7347946,-1.274569,-7.7920814,3
train,2008-02-17,-3.4851575,-1.4948384,11.290417,3,3.7764697,-1.1824672,-7.6197805,3
train,2008-02-24,-4.020126,-1.2768725,11.6178255,3,3.9233408,-1.4512134,-7.3538046,3
train,2008-03-02,-4.6021338,-1.087591,11.941549,3,4.3895335,-1.5176284,-7.630382,3
train,2008-03-09,-5.1501575,-0.8827961,12.261607,3,4.380864,-1.4851243,-7.118545,3
train,2008-03-16,-5.818104,-0.64097613,12.681507,3,4.7052436,-1.6334004,-7.3706455,3
train,2008-03-23,-6.4493446,-0.39610502,13.107599,3,4.9941525,-1.4527643,-7.305381,3
train,2008-03-30,-7.0890627,-0.16055974,13.507521,3,5.229278,-1.4444358,-7.2415447,3
train,2008-04-06,-7.6925178,0.061432682,13.862319,3,5.329483,-1.5610392,-7.3107667,3
train,2008-04-13,-8.32037,0.27610007,14.200499,3,5.660195,-1.5337799,-7.288872,3
train,2008-04-20,-8.830706,0.41833088,14.40073,3,5.6520176,-1.7818155,-7.0096483,3
train,2008-04-27,-9.334524,0.5802049,14.626741,3,6.07381,-1.578918,-7.2989593,3
train,2008-05-04,-9.744532,0.6979867,14.720221,3,6.134042,-1.6631639,-7.002855,3
train,2008-05-11,-10.126462,0.8062606,14.821213,3,6.0065284,-1.8151433,-6.6995025,3
train,2008-05-18,-10.4824505,0.9388073,14.955663,3,6.3954644,-2.0240026,-6.931454,3
train,2008-05-25,-10.793965,1.0493174,15.1084175,3,6.251775,-1.7844455,-6.3836703,3
train,2008-06-01,-11.043693,1.1771802,15.184481,3,6.1793413,-1.9364359,-6.393973,3
train,2008-06-08,-11.384742,1.3419101,15.350962,3,6.3571177,-1.9873598,-6.2200537,3
train,2008-06-15,-11.640661,1.4928173,15.411304,3,6.5058837,-2.2023983,-5.9889617,3
train,2008-06-22,-11.915686,1.662464,15.460274,3,6.4824777,-2.2063718,-6.029571,3
train,2008-06-29,-12.189856,1.8321456,15.473987,3,6.5545726,-2.3951132,-6.020069,3
train,2008-07-06,-12.371867,1.935767,15.413228,3,6.5628386,-2.4355702,-5.918891,3
train,2008-07-13,-12.603597,2.0688846,15.465455,3,6.6959577,-2.815013,-5.546639,3
train,2008-07-20,-12.814315,2.1900315,15.502398,3,6.890038,-2.564197,-5.676203,3
train,2008-07-27,-12.933179,2.2803297,15.515299,3,6.9353595,-2.7309172,-5.6263824,3
train,2008-08-03,-13.114209,2.460791,15.609243,3,7.009863,-2.8530354,-5.47185,3
train,2008-08-10,-13.231323,2.5505614,15.635951,3,7.121481,-2.90974,-5.755371,3
train,2008-08-17,-13.31202,2.7117655,15.641309,3,7.0678425,-3.021068,-5.304416,3
train,2008-08-24,-13.418433,2.8551817,15.627012,3,6.9500537,-3.0838778,-5.577969,3
train,2008-08-31,-13.409049,2.9749317,15.523846,3,7.333916,-3.2536874,-5.5852556,3
train,2008-09-07,-13.38171,3.0761595,15.466563,3,7.1408052,-3.1095695,-5.385553,3
train,2008-09-14,-13.319126,3.1633065,15.378405,3,7.248411,-3.0226014,-5.622333,3
train,2008-09-21,-13.434587,3.3127317,15.405067,3,7.2152677,-3.1091638,-5.368947,3
train,2008-09-28,-13.581109,3.4874916,15.506044,3,7.580029,-3.230273,-5.4580607,3
train,2008-10-05,-13.877351,3.788031,15.781396,3,7.5767026,-3.1471868,-5.7015486,3
train,2008-10-12,-14.243012,4.2308326,16.24054,3,7.9687533,-3.4078314,-5.441514,3
train,2008-10-19,-14.628797,4.7518396,16.543365,3,8.2952585,-3.2894373,-5.343139,3
train,2008-10-26,-15.093585,5.3033366,17.03741,3,8.777879,-3.669904,-5.4503713,3
train,2008-11-02,-15.652194,5.8583302,17.388876,3,9.543466,-3.9227004,-5.994811,3
train,2008-11-09,-16.135708,6.3260202,17.71198,3,9.875552,-3.8120363,-5.58077,3
train,2008-11-16,-16.783407,6.888657,18.119568,3,10.71645,-4.241059,-6.4311624,3
train,2008-11-23,-17.382698,7.4545593,18.468716,3,10.816733,-4.0109587,-6.0999365,3
train,2008-11-30,-18.068066,8.062124,18.789942,3,11.489232,-4.097789,-6.300369,3
train,2008-12-07,-18.601728,8.561875,19.10502,3,11.448381,-3.6363428,-6.326391,3
train,2008-12-14,-19.215797,8.997203,19.360746,3,12.350296,-4.072161,-6.4629526,3
train,2008-12-21,-19.845045,9.382295,19.74067,3,12.1684265,-3.909384,-6.0962243,3
train,2008-12-28,-20.37092,9.738062,20.01416,3,13.252176,-4.2224574,-7.251966,3
train,2009-01-04,-21.106102,10.17113,20.485123,3,12.909811,-3.990343,-5.9677243,3
train,2009-01-11,-21.78451,10.545815,20.901161,3,13.571937,-4.218893,-7.242404,3
train,2009-01-18,-22.455582,10.924193,21.306454,3,13.770632,-3.8344705,-6.603521,3
train,2009-01-25,-23.165632,11.3381815,21.69551,3,14.197364,-4.239866,-6.7252135,3
train,2009-02-01,-23.922775,11.800384,22.14911,3,15.352165,-4.3286057,-6.1931562,3
train,2009-02-08,-24.642513,12.289003,22.532776,3,15.55274,-4.5145717,-5.745367,3
train,2009-02-15,-25.401089,12.796732,23.05797,3,15.269058,-5.3897243,-4.919415,1
train,2009-02-22,-26.13295,13.32908,23.585926,3,16.387392,-5.849313,-5.642988,1
train,2009-03-01,-26.881908,13.891917,24.053917,3,17.54009,-6.215877,-3.5492628,1
train,2009-03-08,-27.601849,14.439149,24.426086,3,17.165138,-6.30757,-5.1194286,1
train,2009-03-15,-28.250883,14.998928,24.621908,3,18.074688,-6.968494,-3.9392383,1
train,2009-03-22,-28.77201,15.47589,24.818615,3,17.93597,-7.6328235,-4.352111,1
train,2009-03-29,-29.257347,15.867256,24.869938,3,18.47436,-7.8633485,-4.6590066,1
train,2009-04-05,-29.722387,16.16734,24.829914,3,18.75207,-7.948072,-4.345996,1
train,2009-04-12,-29.989296,16.186623,24.546427,3,18.605444,-9.572577,-2.246753,1
train,2009-04-19,-30.403164,16.347912,24.519531,3,18.872946,-8.9136505,-4.024151,1
train,2009-04-26,-30.67556,16.33472,24.263634,3,18.368345,-9.910739,-2.5830965,1
train,2009-05-03,-31.017439,16.496542,24.274872,3,18.01477,-9.546835,-2.3448858,1
train,2009-05-10,-31.275906,16.601013,24.079746,3,18.593191,-10.326909,-1.5699477,1
train,2009-05-17,-31.424656,16.55426,23.88433,3,18.340567,-11.076808,-1.4413321,1
train,2009-05-24,-31.60836,16.462097,23.644184,3,18.364847,-11.238341,-1.111107,1
train,2009-05-31,-31.875736,16.51421,23.635973,3,18.283592,-11.921371,-0.527706,1
train,2009-06-07,-32.09266,16.499634,23.457794,3,18.33801,-12.114222,-0.30297223,1
train,2009-06-14,-32.262577,16.491703,23.277878,3,19.290447,-12.437098,0.1866237,1
train,2009-06-21,-32.42866,16.538818,23.07991,3,18.630873,-12.926285,0.39274248,1
train,2009-06-28,-32.711082,16.606245,22.901035,3,18.695467,-13.321148,0.3565901,1
train,2009-07-05,-32.888798,16.694576,22.702087,3,18.85594,-13.586966,1.1791013,1
train,2009-07-12,-33.021427,16.74703,22.393082,3,18.915272,-14.071362,1.3988835,1
train,2009-07-19,-33.1416,16.748753,21.967953,3,18.864548,-13.745037,1.2661899,1
train,2009-07-26,-33.237133,16.698568,21.58582,3,18.940355,-14.4704,2.301624,1
train,2009-08-02,-33.242744,16.56287,21.163113,3,18.736927,-14.525886,2.0480678,1
train,2009-08-09,-33.33505,16.454475,20.878025,3,19.076145,-15.194899,2.9500082,1
train,2009-08-16,-33.273415,16.198488,20.378204,3,18.337515,-15.05457,3.0251362,1
train,2009-08-23,-33.193657,15.85717,19.824284,3,18.413439,-15.27311,3.3843498,1
train,2009-08-30,-33.089134,15.481919,19.29711,3,18.077747,-15.601574,4.1852927,1
train,2009-09-06,-33.022568,15.057274,18.804337,3,18.022482,-15.310407,4.1010036,1
train,2009-09-13,-33.02723,14.750398,18.487133,3,18.136156,-15.400194,4.692354,1
train,2009-09-20,-32.927464,14.445592,18.07646,3,17.934055,-15.818816,5.2376823,1
train,2009-09-27,-32.89539,14.17406,17.770336,3,17.835852,-15.397228,4.6507196,1
train,2009-10-04,-32.814972,13.876283,17.403364,3,17.484047,-15.8881,5.933023,1
train,2009-10-11,-32.792633,13.595763,17.035816,3,17.588572,-15.794443,5.779171,1
train,2009-10-18,-32.701424,13.29061,16.555935,3,17.712341,-15.685924,6.0627837,1
train,2009-10-25,-32.598,12.99285,16.029068,3,17.431532,-15.921232,6.5678773,1
train,2009-11-01,-32.578,12.744258,15.627622,3,17.101841,-16.023054,6.590229,1
train,2009-11-08,-32.54335,12.555539,15.149279,3,17.466307,-16.17752,7.163334,1
train,2009-11-15,-32.352505,12.229838,14.504829,3,17.03638,-16.343325,7.735887,1
train,2009-11-22,-32.121567,11.868702,13.898354,3,17.039038,-16.156702,7.619848,1
train,2009-11-29,-31.894356,11.505155,13.295524,3,16.63428,-15.923505,8.060022,1
train,2009-12-06,-31.691643,11.116233,12.680458,3,16.30127,-16.330408,8.434845,1
train,2009-12-13,-31.51204,10.784834,12.134095,3,16.110466,-15.952782,8.308377,1
train,2009-12-20,-31.202852,10.382994,11.290179,3,15.7247715,-16.115753,8.793345,1
train,2009-12-27,-30.879444,10.021463,10.476538,3,15.498313,-15.905527,8.804612,1
train,2010-01-03,-30.408863,9.49932,9.269529,3,15.237002,-15.88472,9.620945,1
train,2010-01-10,-29.959253,8.952259,8.0671015,3,15.022314,-15.531214,10.6691265,1
train,2010-01-17,-29.54387,8.45856,6.925568,3,14.609812,-15.248157,11.2128105,1
train,2010-01-24,-29.149536,7.994365,5.7632575,3,14.467124,-14.850295,11.931559,1
train,2010-01-31,-28.764105,7.565074,4.532601,3,14.229407,-14.575072,12.691661,1
train,2010-02-07,-28.35735,7.154491,3.3130724,3,14.145607,-14.052543,13.350762,1
train,2010-02-14,-27.941637,6.674225,1.7537645,3,13.765795,-13.312722,13.284833,1
train,2010-02-21,-27.522617,6.23491,0.34863904,3,13.811993,-13.206953,14.062327,1
train,2010-02-28,-27.152836,5.798437,-0.96960616,1,13.504843,-12.509405,14.411322,1
train,2010-03-07,-26.69138,5.3073797,-2.38455,1,13.42374,-12.274139,14.915137,1
train,2010-03-14,-26.230577,4.8490186,-3.7646153,1,13.170453,-11.635357,15.171763,1
train,2010-03-21,-25.779055,4.3586073,-5.1584997,1,13.237423,-11.235932,15.700674,1
train,2010-03-28,-25.28664,3.8261638,-6.587193,1,13.153964,-10.55681,16.340292,1
train,2010-04-04,-24.62415,3.1552234,-8.113213,1,13.000612,-10.317334,16.904924,1
train,2010-04-11,-23.981949,2.5070956,-9.53616,1,13.170776,-9.462759,17.0294,1
train,2010-04-18,-23.412718,1.8914782,-10.670941,1,13.212877,-9.508228,17.688807,1
train,2010-04-25,-22.861347,1.3278869,-11.837366,1,13.310752,-8.696848,17.63695,1
train,2010-05-02,-22.237694,0.70074105,-13.004836,1,13.071987,-8.190723,17.66234,1
train,2010-05-09,-21.749844,0.18675902,-13.908121,1,13.242393,-7.770368,18.050627,1
train,2010-05-16,-21.353458,-0.23375341,-14.849697,1,13.185214,-6.871542,17.83553,1
train,2010-05-23,-20.948034,-0.626358,-15.7106,1,13.176892,-6.311746,18.078785,1
train,2010-05-30,-20.539524,-1.0124404,-16.608223,1,13.239221,-5.403539,17.819714,1
train,2010-06-06,-20.111773,-1.3967583,-17.47326,1,13.251156,-4.777639,17.888838,1
train,2010-06-13,-19.721548,-1.7806258,-18.371944,1,13.006643,-3.5416057,17.200459,1
train,2010-06-20,-19.354801,-2.1753066,-19.148718,1,13.15838,-2.8994415,17.046303,1
train,2010-06-27,-19.065746,-2.5656452,-19.78776,1,13.085201,-2.3257937,17.02991,1
train,2010-07-04,-18.866798,-2.861474,-20.2023,1,13.156293,-1.8848813,17.003235,1
train,2010-07-11,-18.62438,-3.113461,-20.677872,1,13.037706,-1.0467808,16.466255,1
train,2010-07-18,-18.386314,-3.368425,-21.020752,1,13.208249,-0.9259283,16.68361,1
train,2010-07-25,-18.13476,-3.6573215,-21.418064,1,13.346765,-0.3932907,16.321001,1
train,2010-08-01,-17.887596,-3.9610376,-21.78741,1,13.198485,-0.15655492,16.41535,1
train,2010-08-08,-17.627876,-4.276723,-22.139431,1,12.807262,0.8469791,15.705339,1
train,2010-08-15,-17.516533,-4.453476,-22.014793,1,13.151066,0.9065575,16.010204,1
train,2010-08-22,-17.389004,-4.61323,-22.024246,1,12.930093,1.5377438,15.5067215,1
train,2010-08-29,-17.26119,-4.7669206,-22.044868,1,13.051863,2.1098695,15.250951,1
